st1;st2;chi2;chi2error;offset
21;20;234.935880759;0.390043204383;10
22;10;214.012649607;0.37264812001;0
22;10;211.009674203;0.37264812001;1
22;10;203.37422488;0.37264812001;2
22;10;194.29355485;0.37264812001;3
22;10;187.841422253;0.37264812001;4
22;10;188.265228936;0.37264812001;5
22;10;198.467530419;0.371919256252;6
22;10;219.650207935;0.369920409861;7
22;10;251.914218582;0.376018269622;8
22;10;294.282566952;0.399460460971;9
22;10;345.467512346;0.429557923195;10
22;11;91.536684181;0.239603358781;0
22;11;90.3424793052;0.239603358781;1
22;11;87.6254176044;0.239603358781;2
22;11;85.3392313305;0.239603358781;3
22;11;85.9514781122;0.239603358781;4
22;11;92.038121625;0.239156168347;5
22;11;105.243354136;0.239848984153;6
22;11;126.112872322;0.250933551778;7
22;11;154.538014256;0.278056935565;8
22;11;189.702837563;0.316984650858;9
22;11;230.617583713;0.358552790968;10
22;12;46.5390547031;0.179765286017;0
22;12;46.3339093228;0.179765286017;1
22;12;46.2629897722;0.179765286017;2
22;12;47.5124851651;0.179765286017;3
22;12;51.5567576267;0.180216468418;4
22;12;59.9375673056;0.19077803708;5
22;12;73.5445957541;0.21737150102;6
22;12;92.5555454692;0.248503086688;7
22;12;116.767306997;0.281439401959;8
22;12;145.50995092;0.315278082033;9
22;12;178.021417729;0.352174314755;10
22;13;43.8739196596;0.181614395671;0
22;13;44.1659845;0.18303152962;1
22;13;45.3859871989;0.187661918973;2
22;13;48.2497726351;0.196519006152;3
22;13;53.6280630141;0.210826898857;4
22;13;62.4335182204;0.229603923676;5
22;13;75.1161989969;0.251215216392;6
22;13;91.6604731015;0.274956490165;7
22;13;111.834073277;0.301312380607;8
22;13;135.093097137;0.329655059579;9
22;13;160.84876242;0.358574313114;10
22;14;61.9900032235;0.219489477247;0
22;14;62.4986615278;0.221158942486;1
22;14;64.2430293617;0.226167338203;2
22;14;67.6524419656;0.234498907685;3
22;14;73.233863263;0.246185164358;4
22;14;81.5204234452;0.260932107303;5
22;14;92.7124072375;0.277905003899;6
22;14;106.701905668;0.297830266273;7
22;14;123.261648741;0.320598017145;8
22;14;141.953469049;0.343970530491;9
22;14;162.320877792;0.366786555424;10
22;15;88.7931633123;0.253173475968;0
22;15;89.364968257;0.254483325563;1
22;15;91.219806291;0.258412874345;2
22;15;94.6123598127;0.264886429664;3
22;15;99.8310023056;0.274055376824;4
22;15;107.180450062;0.286991161514;5
22;15;116.723113076;0.30292766491;6
22;15;128.315184807;0.319955709636;7
22;15;141.750611798;0.337420370893;8
22;15;156.678807325;0.35535835924;9
22;15;172.745277446;0.373259637029;10
22;16;118.09460314;0.280079674156;0
22;16;118.64877431;0.281102619943;1
22;16;120.400280464;0.284952296948;2
22;16;123.496822283;0.291648425575;3
22;16;128.095454953;0.300822062746;4
22;16;134.363388036;0.311903975439;5
22;16;142.290338006;0.324349815849;6
22;16;151.727148159;0.33764811108;7
22;16;162.495614973;0.351287388241;8
22;16;174.31770347;0.364756174438;9
22;16;186.91884921;0.378423905559;10
22;17;147.134311671;0.307365793631;0
22;17;147.629562348;0.308418333553;1
22;17;149.171494402;0.31157595332;2
22;17;151.841927834;0.316707085441;3
22;17;155.719249681;0.323649296488;4
22;17;160.888044348;0.332183105511;5
22;17;167.303299559;0.341787532302;6
22;17;174.826764216;0.352328945926;7
22;17;183.310062411;0.36324904762;8
22;17;192.535972228;0.374037581823;9
22;17;202.294046811;0.384299846065;10
22;18;175.024350517;0.33069559774;0
22;18;175.439522469;0.33148746946;1
22;18;176.71943541;0.334123733164;2
22;18;178.905391547;0.338281059694;3
22;18;182.029401809;0.343728128745;4
22;18;186.127107595;0.350310626419;5
22;18;191.141293422;0.357833407758;6
22;18;196.95336884;0.365851108922;7
22;18;203.444866654;0.374066778017;8
22;18;210.450684209;0.382183463146;9
22;18;217.813396221;0.389904212415;10
22;19;201.817374566;0.353230861745;0
22;19;202.140537782;0.353796963666;1
22;19;203.129744889;0.35563679491;2
22;19;204.80198123;0.358538067257;3
22;19;207.163436113;0.362288492486;4
22;19;210.222255196;0.366877120639;5
22;19;213.923077287;0.372064554786;6
22;19;218.172096655;0.377725574;7
22;19;222.880388514;0.383528118693;8
22;19;227.928884024;0.389259900647;9
22;19;233.205600438;0.394758263085;10
22;20;227.946208509;0.374125248288;0
22;20;228.168898913;0.374488737976;1
22;20;228.84682274;0.375670079462;2
22;20;229.983659493;0.377532964114;3
22;20;231.573763081;0.379941083299;4
22;20;233.612375331;0.38278218094;5
22;20;236.055617879;0.386053588134;6
22;20;238.838057435;0.389553063109;7
22;20;241.900156506;0.393278832413;8
22;20;245.16486352;0.396959165506;9
22;20;248.560597425;0.400457753755;10
22;21;253.860329031;0.393489270861;0
22;21;253.97504948;0.3936453169;1
22;21;254.322727219;0.394217762819;2
22;21;254.901907202;0.39514252196;3
22;21;255.70554277;0.396331497998;4
22;21;256.726852542;0.397718636709;5
22;21;257.940840262;0.399237883869;6
22;21;259.313466795;0.400881473531;7
22;21;260.814787563;0.402598883364;8
22;21;262.407195782;0.404272257048;9
22;21;264.056148141;0.40597375287;10
23;10;205.889017233;0.361890006491;0
23;10;202.596548954;0.361890006491;1
23;10;194.16932823;0.361890006491;2
23;10;183.982178671;0.361140484977;3
23;10;176.353760039;0.359918192589;4
23;10;175.786251989;0.359168671075;5
23;10;185.37657551;0.357707186318;6
23;10;206.430661168;0.355898602925;7
23;10;239.085152303;0.364031395063;8
23;10;282.343414487;0.388839130814;9
23;10;334.876873983;0.420292001499;10
23;11;86.3722437275;0.233413982818;0
23;11;84.9728534394;0.233413982818;1
23;11;81.7013586176;0.233413982818;2
23;11;78.6589519976;0.23281905043;3
23;11;78.5046981065;0.231054206282;4
23;11;84.0138998812;0.230228880023;5
23;11;96.978873697;0.230640772325;6
23;11;118.020496639;0.245223189872;7
23;11;147.052252737;0.274649189105;8
23;11;183.23523939;0.314423089094;9
23;11;225.540653374;0.356663288619;10
23;12;43.7308830447;0.176712471765;0
23;12;43.3876824173;0.176712471765;1
23;12;42.9513113317;0.176712471765;2
23;12;43.7234817006;0.176240631607;3
23;12;47.3275467769;0.175321823538;4
23;12;55.4604628009;0.187437089256;5
23;12;69.1232155548;0.21615015207;6
23;12;88.5457009484;0.247291602442;7
23;12;113.536173972;0.281439401959;8
23;12;143.399100463;0.317513545908;9
23;12;177.334800188;0.355231662667;10
23;13;42.920616387;0.179259043417;0
23;13;43.1274712335;0.18075880839;1
23;13;44.1307897918;0.185843668379;2
23;13;46.7367982105;0.194842258218;3
23;13;51.9317411619;0.209388739101;4
23;13;60.7487248651;0.227650730948;5
23;13;73.7201294722;0.250161670827;6
23;13;90.8644206584;0.274907792886;7
23;13;111.952208342;0.302634477002;8
23;13;136.41190361;0.333861195963;9
23;13;163.618224436;0.364606377914;10
23;14;62.4922669142;0.217856338282;0
23;14;62.9571843687;0.219649750058;1
23;14;64.6016099864;0.225029985386;2
23;14;67.9255310174;0.233698142303;3
23;14;73.5251700612;0.245355318847;4
23;14;82.0268345394;0.259702613055;5
23;14;93.6903833892;0.277518439198;6
23;14;108.427805516;0.300464919847;7
23;14;126.008047904;0.32437707686;8
23;14;145.963622984;0.348308659286;9
23;14;167.802421842;0.372818620224;10
23;15;90.4427389525;0.251720144826;0
23;15;91.0034899976;0.253153940957;1
23;15;92.8504045324;0.257455329351;2
23;15;96.2932659014;0.264385343986;3
23;15;101.689004528;0.274082728995;4
23;15;109.41401979;0.288420690307;5
23;15;119.572367597;0.304461297456;6
23;15;132.028946479;0.322641217937;7
23;15;146.568670239;0.341758499688;8
23;15;162.810344323;0.360636815416;9
23;15;180.364548034;0.379291701829;10
23;16;120.659512057;0.279166061985;0
23;16;121.228707198;0.280695251751;1
23;16;123.045703012;0.285282821047;2
23;16;126.300894379;0.292737621153;3
23;16;131.203377441;0.302486205908;4
23;16;137.97489667;0.313955129149;5
23;16;146.632511137;0.326570944713;6
23;16;157.026839515;0.340458809435;7
23;16;168.966457276;0.355862732829;8
23;16;182.141694304;0.371536927924;9
23;16;196.243612569;0.386446528137;10
23;17;150.444305532;0.307035269532;0
23;17;150.975807671;0.308253071503;1
23;17;152.64298799;0.311906477418;2
23;17;155.560261547;0.31784326203;3
23;17;159.844612259;0.325652048351;4
23;17;165.621200756;0.335242238878;5
23;17;172.860714403;0.345745780883;6
23;17;181.417408671;0.356781826035;7
23;17;191.126277381;0.368785326272;8
23;17;201.737627246;0.381267796481;9
23;17;213.007088101;0.393141365704;10
23;18;178.958068097;0.331497682976;0
23;18;179.427261419;0.332454816745;1
23;18;180.882447603;0.335565501495;2
23;18;183.38906975;0.340470812063;3
23;18;187.006481392;0.346811823284;4
23;18;191.799215096;0.354303601174;5
23;18;197.716008492;0.362558879934;6
23;18;204.624692853;0.371173083857;7
23;18;212.387316762;0.38005962911;8
23;18;220.805606162;0.389413677804;9
23;18;229.688589398;0.398745732054;10
23;19;206.291311388;0.354780193457;0
23;19;206.683886835;0.355511557428;1
23;19;207.891694792;0.357888490332;2
23;19;209.948539177;0.361636730682;3
23;19;212.878204356;0.366482016988;4
23;19;216.707606495;0.37215008776;5
23;19;221.378895863;0.378366681511;6
23;19;226.779418248;0.38485753675;7
23;19;232.798292774;0.39134839199;8
23;19;239.282672894;0.397856403599;9
23;19;246.087355963;0.404479750306;10
23;20;232.90495343;0.376197683665;0
23;20;233.210868261;0.376660341435;1
23;20;234.146276365;0.378180502681;2
23;20;235.725104561;0.380692073434;3
23;20;237.950554091;0.3841346078;4
23;20;240.827554725;0.388232433766;5
23;20;244.30216378;0.392744890313;6
23;20;248.285369854;0.39750365595;7
23;20;252.693461041;0.402262421588;8
23;20;257.415063947;0.406822905324;9
23;20;262.345670605;0.411072525507;10
23;21;259.267351016;0.397270199436;0
23;21;259.478067319;0.397611606084;1
23;21;260.119182835;0.398635826027;2
23;21;261.193413731;0.400300183434;3
23;21;262.694472113;0.402476650812;4
23;21;264.616866362;0.405037200669;5
23;21;266.918530969;0.407853805511;6
23;21;269.537475441;0.410798437847;7
23;21;272.417529618;0.413743070182;8
23;21;275.486261776;0.416559675025;9
23;21;278.676472602;0.419162900713;10
23;22;285.590985616;0.417438755937;0
23;22;285.698989352;0.417604017986;1
23;22;286.026231136;0.418099804134;2
23;22;286.571169342;0.418905456625;3
23;22;287.326957741;0.419959002189;4
23;22;288.286990003;0.421198467559;5
23;22;289.427610734;0.422561879466;6
23;22;290.716756785;0.423987264641;7
23;22;292.126274038;0.425412649817;8
23;22;293.620864513;0.426776061724;9
23;22;295.168126921;0.42803618485;10
24;10;199.596815807;0.356657352272;0
24;10;196.02919503;0.356657352272;1
24;10;186.848631761;0.356657352272;2
24;10;175.606525551;0.355888902114;3
24;10;166.852203129;0.353583551639;4
24;10;165.327800413;0.3502070739;5
24;10;174.313759991;0.347901723425;6
24;10;195.214739447;0.346123074039;7
24;10;228.201669881;0.356948222961;8
24;10;272.260311331;0.381069504546;9
24;10;326.024465053;0.413289239993;10
24;11;82.7915416188;0.229079323239;0
24;11;81.1942495258;0.229079323239;1
24;11;77.3868845629;0.229079323239;2
24;11;73.6104628067;0.228465462207;3
24;11;72.7057903113;0.22662387911;4
24;11;77.6373280941;0.222985099162;5
24;11;90.3385432928;0.223372172857;6
24;11;111.502587504;0.240575523302;7
24;11;141.064825586;0.271790963793;8
24;11;178.165706196;0.313044840569;9
24;11;221.740439752;0.356291864075;10
24;12;42.3092234714;0.174800678675;0
24;12;41.8296322224;0.174800678675;1
24;12;41.0305542968;0.174800678675;2
24;12;41.3242605367;0.174309909874;3
24;12;44.4768886391;0.173921103849;4
24;12;52.3341046622;0.187623528732;5
24;12;66.0043071982;0.215270859856;6
24;12;85.7686037484;0.247575532109;7
24;12;111.447251063;0.281439401959;8
24;12;142.321643068;0.320239270709;9
24;12;177.557417956;0.359668459399;10
24;13;43.1985675503;0.177631179994;0
24;13;43.3174537336;0.179206659545;1
24;13;44.0943806012;0.184707949712;2
24;13;46.4230961175;0.194538886878;3
24;13;51.4019621592;0.209899812501;4
24;13;60.1809536568;0.228805567113;5
24;13;73.3733048623;0.250154468838;6
24;13;91.0321121895;0.275855228746;7
24;13;112.932210457;0.306300700806;8
24;13;138.477031309;0.337836211297;9
24;13;167.007638277;0.370133542093;10
24;14;64.1039500326;0.216625976393;0
24;14;64.5188968852;0.218532960036;1
24;14;66.0439011123;0.224253910964;2
24;14;69.2483939143;0.23347099857;3
24;14;74.8166496558;0.245866392247;4
24;14;83.4668578662;0.261122261389;5
24;14;95.5188902214;0.280533872975;6
24;14;110.906354908;0.3032968336;7
24;14;129.396321092;0.328352092194;8
24;14;150.494824867;0.353460710156;9
24;14;173.676908898;0.378345784403;10
24;15;93.1057008152;0.250489782937;0
24;15;93.6464322198;0.252037150935;1
24;15;95.4582418584;0.256679254929;2
24;15;98.9061076288;0.264158200252;3
24;15;104.416042778;0.276089165306;4
24;15;112.436633764;0.291562845286;5
24;15;123.115521587;0.308583893263;6
24;15;136.328968125;0.326378625239;7
24;15;151.855199055;0.345733515022;8
24;15;169.2853636;0.366207628181;9
24;15;188.197827965;0.386323412154;10
24;16;124.161191252;0.278863203674;0
24;16;124.734261833;0.280543822595;1
24;16;126.583421023;0.285585679358;2
24;16;129.942889991;0.293778696598;3
24;16;135.075714149;0.304492642219;4
24;16;142.260112226;0.317097284127;5
24;16;151.543622293;0.331037003205;6
24;16;162.780044115;0.346162573494;7
24;16;175.767427343;0.361657204835;8
24;16;190.167504318;0.378161953481;9
24;16;205.639630778;0.394547987961;10
24;17;154.628703987;0.306831445455;0
24;17;155.183532257;0.308101642348;1
24;17;156.937632595;0.312209335729;2
24;17;160.039992533;0.319286892199;3
24;17;164.649226488;0.328529202308;4
24;17;170.934179044;0.339311897434;5
24;17;178.885348157;0.351121515906;6
24;17;188.35351;0.363444596051;7
24;17;199.160008677;0.375767676195;8
24;17;211.025787116;0.388288116523;9
24;17;223.67518151;0.401242825528;10
24;18;183.713982859;0.33291733131;0
24;18;184.222784828;0.334025894234;1
24;18;185.81072878;0.33762872374;2
24;18;188.57008376;0.34331010873;3
24;18;192.591521542;0.350654338107;4
24;18;197.972551655;0.359245700775;5
24;18;204.672791609;0.368668485636;6
24;18;212.551017852;0.378506981594;7
24;18;221.453014177;0.388345477552;8
24;18;231.150501313;0.397768262413;9
24;18;241.421559346;0.407234087628;10
24;19;211.542227536;0.357022623651;0
24;19;211.988514235;0.357795067637;1
24;19;213.368780926;0.360333097875;2
24;19;215.736948051;0.364526365224;3
24;19;219.13918657;0.37032453181;4
24;19;223.626116082;0.377166178539;5
24;19;229.143031669;0.384669920112;6
24;19;235.563395223;0.392504709107;7
24;19;242.757796112;0.400339498102;8
24;19;250.542827019;0.407916714815;9
24;19;258.742636187;0.414868710684;10
24;20;238.60009789;0.379372703892;0
24;20;238.972380049;0.379982238111;1
24;20;240.115875662;0.382022780791;2
24;20;242.058606847;0.385338662644;3
24;20;244.818145922;0.389674815838;4
24;20;248.414803763;0.394776172536;5
24;20;252.790840832;0.400387664904;6
24;20;257.839028083;0.406254225107;7
24;20;263.455091214;0.412256745856;8
24;20;269.496597484;0.418123306059;9
24;20;275.828658281;0.423479730592;10
24;21;265.373250501;0.401315497549;0
24;21;265.662036554;0.401746728877;1
24;21;266.544183671;0.403040422861;2
24;21;268.030935802;0.405134975024;3
24;21;270.122964594;0.408268816013;4
24;21;272.822464306;0.411965084537;5
24;21;276.077153971;0.416030979913;6
24;21;279.802818259;0.420281688715;7
24;21;283.920845136;0.424532397518;8
24;21;288.327282526;0.428598292894;9
24;21;292.9247987;0.432356165893;10
24;22;292.083082993;0.42194643362;0
24;22;292.280159269;0.422223538425;1
24;22;292.879407172;0.423054852837;2
24;22;293.882578199;0.424400790458;3
24;22;295.282817231;0.426142592085;4
24;22;297.073968646;0.428240671318;5
24;22;299.216126733;0.430739053867;6
24;22;301.651235882;0.43347051551;7
24;22;304.326932983;0.436201977152;8
24;22;307.175966266;0.438814679593;9
24;22;310.136035417;0.44122945003;10
24;23;318.49744811;0.441302751147;0
24;23;318.596843665;0.441435251659;1
24;23;318.897910638;0.441832753192;2
24;23;319.399030897;0.442476327103;3
24;23;320.093657643;0.443309187459;4
24;23;320.975453418;0.444312405615;5
24;23;322.022505888;0.445429195637;6
24;23;323.205287742;0.446602771593;7
24;23;324.497932049;0.447795276193;8
24;23;325.868078353;0.448949923504;9
24;23;327.286046605;0.450028856238;10
25;10;194.992040639;0.353895820332;0
25;10;191.175757475;0.353497414726;1
25;10;181.313779325;0.352712392501;2
25;10;169.115792981;0.351480732541;3
25;10;159.337992922;0.349125665867;4
25;10;156.937703869;0.344415532521;5
25;10;165.360301373;0.340195712705;6
25;10;186.099537933;0.337842598875;7
25;10;219.357610885;0.351496013226;8
25;10;264.105172515;0.375928937709;9
25;10;318.942918579;0.409113079345;10
25;11;80.5606895245;0.227068974804;0
25;11;78.7823681799;0.226515980071;1
25;11;74.4839858615;0.225885546973;2
25;11;70.0326689103;0.224653887012;3
25;11;68.4332568074;0.222762587717;4
25;11;72.8209254663;0.218979989128;5
25;11;85.2569792373;0.217494796078;6
25;11;106.500505403;0.237708555873;7
25;11;136.507272771;0.269288581818;8
25;11;174.399957907;0.312315669662;9
25;11;219.082100373;0.356861475697;10
25;12;41.9686174341;0.175034646927;0
25;12;41.3618500976;0.174527306059;1
25;12;40.2233596326;0.173851219096;2
25;12;40.0659060954;0.172619559135;3
25;12;42.7855536057;0.172698769512;4
25;12;50.3632705829;0.188866433687;5
25;12;64.0057551871;0.216262840541;6
25;12;84.041609977;0.2478241131;7
25;12;110.302846507;0.283429609818;8
25;12;142.050965124;0.322905551541;9
25;12;178.421075504;0.36450750269;10
25;13;44.3459741116;0.178210628151;0
25;13;44.3800777286;0.179441954012;1
25;13;44.9369362426;0.184534843755;2
25;13;46.9906177932;0.194340356185;3
25;13;51.7425614494;0.210347258285;4
25;13;60.4501675512;0.230048472068;5
25;13;73.8017177144;0.252212337575;6
25;13;91.8832868407;0.277889438642;7
25;13;114.474655896;0.30978083468;8
25;13;140.957692898;0.342205749032;9
25;13;170.64383212;0.374972585384;10
25;14;66.4190415874;0.217629477218;0
25;14;66.7824732525;0.219301490583;1
25;14;68.1810618377;0.224471713543;2
25;14;71.2487315111;0.233500585718;3
25;14;76.7517644898;0.246313838031;4
25;14;85.4938998909;0.262501864731;5
25;14;97.851810101;0.284378592302;6
25;14;113.780690238;0.307452376751;7
25;14;133.047212671;0.331973172424;8
25;14;155.134539337;0.358250037248;9
25;14;179.48878931;0.38366464041;10
25;15;96.3411890129;0.251553219702;0
25;15;96.8566273566;0.252925553364;1
25;15;98.6158406126;0.256956993448;2
25;15;102.035824271;0.264605683902;3
25;15;107.607992085;0.277845804309;4
25;15;115.849237065;0.294313808252;5
25;15;126.949618483;0.31242861259;6
25;15;140.798006056;0.331366817125;7
25;15;157.168017233;0.350721372538;8
25;15;175.626894084;0.372007851303;9
25;15;195.724635455;0.39341625643;10
25;16;128.130978151;0.280786488978;0
25;16;128.699675863;0.282373034996;1
25;16;130.555132177;0.28690602362;2
25;16;133.973632917;0.295241871899;3
25;16;139.270374547;0.306249281222;4
25;16;146.778125737;0.320104659215;5
25;16;156.575368422;0.335743469967;6
25;16;168.521346626;0.352062229013;7
25;16;182.406141864;0.368380988058;8
25;16;197.866755193;0.384682784728;9
25;16;214.534618754;0.401640832236;10
25;17;159.196212963;0.309705117866;0
25;17;159.763697482;0.310831473608;1
25;17;161.572034494;0.314950242485;2
25;17;164.804174454;0.32202675676;3
25;17;169.66009772;0.331413054608;4
25;17;176.352000882;0.342946759721;5
25;17;184.891985547;0.355827982668;6
25;17;195.130440963;0.36934425157;7
25;17;206.878008118;0.382860520471;8
25;17;219.830227815;0.395813611501;9
25;17;233.68387387;0.408676359611;10
25;18;188.781855505;0.337542948679;0
25;18;189.317569098;0.338318660837;1
25;18;190.999880766;0.341166172411;2
25;18;193.948240372;0.346562151305;3
25;18;198.285657227;0.354319272889;4
25;18;204.143618879;0.363637298282;5
25;18;211.495527631;0.374186983635;6
25;18;220.194891619;0.385202096284;7
25;18;230.07450202;0.396217208932;8
25;18;240.880115863;0.406766894286;9
25;18;252.362553244;0.416385725049;10
25;19;217.043474886;0.3624622902;0
25;19;217.529020067;0.363096896234;1
25;19;219.038412748;0.365207553802;2
25;19;221.646880081;0.369055655675;3
25;19;225.425110884;0.375106736634;4
25;19;230.449583782;0.382251876325;5
25;19;236.672606584;0.390776021197;6
25;19;243.958145009;0.39991434809;7
25;19;252.161812828;0.409052674983;8
25;19;261.073752631;0.417810238255;9
25;19;270.491114576;0.425806274286;10
25;20;244.490268015;0.386044650381;0
25;20;244.912889076;0.386654218447;1
25;20;246.216703744;0.388381327968;2
25;20;248.445769248;0.391225978944;3
25;20;251.63515817;0.395367959948;4
25;20;255.82375419;0.401057261899;5
25;20;260.954753058;0.407546797444;6
25;20;266.907635347;0.414556830205;7
25;20;273.561371578;0.421566862967;8
25;20;280.746642415;0.428272111695;9
25;20;288.301796199;0.434469387035;10
25;21;271.623037471;0.408010862175;0
25;21;271.972407922;0.408479921424;1
25;21;273.043716712;0.409808922628;2
25;21;274.859368534;0.411997865789;3
25;21;277.431046482;0.414812221282;4
25;21;280.772780436;0.418553915563;5
25;21;284.827605215;0.423249124292;6
25;21;289.494506805;0.428584293814;7
25;21;294.676472502;0.433978475174;8
25;21;300.242260029;0.439138126911;9
25;21;306.067991938;0.44390689594;10
25;22;298.670986991;0.42866381632;0
25;22;298.938280627;0.42900076712;1
25;22;299.753808456;0.429955461054;2
25;22;301.125899759;0.431527898121;3
25;22;303.05260999;0.433549602921;4
25;22;305.533284742;0.435964416988;5
25;22;308.518050555;0.438936715692;6
25;22;311.928754576;0.442081589825;7
25;22;315.693085914;0.445648054809;8
25;22;319.716123115;0.44935451361;9
25;22;323.909224483;0.452780180077;10
25;23;325.40257962;0.448569507496;0
25;23;325.581230357;0.448711510339;1
25;23;326.12402009;0.449102018154;2
25;23;327.031608664;0.449871165273;3
25;23;328.296635895;0.451129353418;4
25;23;329.912322491;0.45265588397;5
25;23;331.841831262;0.454324417364;6
25;23;334.032442882;0.456087548506;7
25;23;336.436891113;0.458075588294;8
25;23;338.994789777;0.460003491569;9
25;23;341.650309156;0.462027032069;10
25;24;351.048123804;0.467043864478;0
25;24;351.135660315;0.467110152742;1
25;24;351.400696275;0.467292445469;2
25;24;351.841569751;0.467590742658;3
25;24;352.45222252;0.467988472243;4
25;24;353.226767144;0.468504705301;5
25;24;354.145736581;0.469200732076;6
25;24;355.183103092;0.469913330917;7
25;24;356.316137334;0.470609357691;8
25;24;357.516487355;0.471255668268;9
25;24;358.758179146;0.471852262646;10
26;10;191.849610625;0.353000086041;0
26;10;187.824284659;0.352201492085;1
26;10;177.389057935;0.350459485041;2
26;10;164.385816117;0.348063703173;3
26;10;153.743588604;0.345474870043;4
26;10;150.599480508;0.340683306307;5
26;10;158.53690152;0.334214879508;6
26;10;179.124417766;0.332183186761;7
26;10;212.590699446;0.347302138299;8
26;10;257.894239045;0.372281760203;9
26;10;313.608505948;0.405814759761;10
26;11;79.3623892821;0.226661822853;0
26;11;77.4304134482;0.226017818023;1
26;11;72.7147090476;0.224121221853;2
26;11;67.6882498837;0.222189207364;3
26;11;65.4936310955;0.219600374234;4
26;11;69.4093869733;0.215736345255;5
26;11;81.6044763564;0.214183551101;6
26;11;102.893833858;0.235360646291;7
26;11;133.250805445;0.267849365326;8
26;11;171.783725922;0.311974784996;9
26;11;217.370083384;0.357659730144;10
26;12;42.3183385554;0.176364676632;0
26;12;41.6020199024;0.175843764033;1
26;12;40.1703644689;0.173824075632;2
26;12;39.6209973548;0.172261337834;3
26;12;41.9598063287;0.171884465611;4
26;12;49.2821170092;0.189884313564;5
26;12;62.8780921235;0.218013593929;6
26;12;83.1170795651;0.248773192926;7
26;12;109.841584811;0.285438226108;8
26;12;142.297029051;0.325755615196;9
26;12;179.593406013;0.368470448342;10
26;13;45.914306579;0.179744233831;0
26;13;45.8735771514;0.181016274888;1
26;13;46.2350078929;0.185484673863;2
26;13;48.0410145056;0.195493953378;3
26;13;52.5808714685;0.210758446057;4
26;13;61.203506427;0.231066351945;5
26;13;74.6616231176;0.253963090962;6
26;13;93.070153399;0.281197795011;7
26;13;116.213796196;0.312630898334;8
26;13;143.456972677;0.346127979489;9
26;13;174.086737616;0.378935531037;10
26;14;68.9436523709;0.219448089264;0
26;14;69.2594953879;0.221187961288;1
26;14;70.5393533045;0.226059602956;2
26;14;73.4725361235;0.234654182912;3
26;14;78.8959066875;0.247181261487;4
26;14;87.6868161642;0.264560923333;5
26;14;100.271415923;0.287527234054;6
26;14;116.624428895;0.311537467989;7
26;14;136.513069795;0.335936118077;8
26;14;159.401980446;0.362172267706;9
26;14;184.713478335;0.388915975777;10
26;15;99.6195607477;0.253371831748;0
26;15;100.108885114;0.254812024069;1
26;15;101.809822154;0.258844562566;2
26;15;105.184536455;0.266319163937;3
26;15;110.78142177;0.280145010213;4
26;15;119.176861938;0.296566715712;5
26;15;130.598616681;0.315577254342;6
26;15;144.947730082;0.33566288376;7
26;15;161.994912973;0.356401653174;8
26;15;181.28804134;0.377362401898;9
26;15;202.353767962;0.399224957592;10
26;16;132.010705499;0.283275502647;0
26;16;132.570421873;0.284951664017;1
26;16;134.415832945;0.289756087274;2
26;16;137.860242652;0.297683385649;3
26;16;143.26497679;0.309036154419;4
26;16;151.011028848;0.323209203029;5
26;16;161.205184219;0.339597841767;6
26;16;173.712994663;0.356893765494;7
26;16;188.31888347;0.374189689221;8
26;16;204.639810692;0.390764949459;9
26;16;222.284225823;0.407520044992;10
26;17;163.565446183;0.31443110796;0
26;17;164.137895401;0.315437596403;1
26;17;165.975447375;0.319062477186;2
26;17;169.291435744;0.326107896289;3
26;17;174.323137706;0.33544385892;4
26;17;181.321804096;0.347119124861;5
26;17;190.320190788;0.360231511446;6
26;17;201.170219307;0.374523647341;7
26;17;213.674632597;0.388815783235;8
26;17;227.508381065;0.40255876215;9
26;17;242.345551709;0.41542151026;10
26;18;193.560862706;0.343416771498;0
26;18;194.113215469;0.344091628152;1
26;18;195.857607508;0.346745358223;2
26;18;198.93831765;0.351491564241;3
26;18;203.508258212;0.358577559102;4
26;18;209.730294138;0.368135498675;5
26;18;217.592078727;0.378764490966;6
26;18;226.944654769;0.390750711434;7
26;18;237.611040407;0.402898131196;8
26;18;249.31594237;0.414539408468;9
26;18;261.787741577;0.425168400759;10
26;19;222.177395299;0.369065650417;0
26;19;222.689691137;0.369757593731;1
26;19;224.28962956;0.371789843671;2
26;19;227.072456062;0.37572364595;3
26;19;231.132358531;0.381109129169;4
26;19;236.570543914;0.388403033867;5
26;19;243.348025021;0.396973103117;6
26;19;251.322839805;0.406185676824;7
26;19;260.339205038;0.416218549314;8
26;19;270.165814679;0.425912562073;9
26;19;280.577594193;0.4347636172;10
26;20;249.94269763;0.393151179632;0
26;20;250.401143686;0.393640510713;1
26;20;251.821049725;0.395252840444;2
26;20;254.262174142;0.398188277299;3
26;20;257.777341502;0.402334268037;4
26;20;262.42419675;0.407483244361;5
26;20;268.149663496;0.414271122522;6
26;20;274.824187278;0.421526606313;7
26;20;282.31388422;0.429302750029;8
26;20;290.427628886;0.436903733048;9
26;20;298.981737407;0.443928884021;10
26;21;277.369976132;0.41554341244;0
26;21;277.763562147;0.415818657259;1
26;21;278.974583038;0.417008289012;2
26;21;281.037152781;0.419118499294;3
26;21;283.975392429;0.422263101978;4
26;21;287.816575686;0.426208277724;5
26;21;292.502863134;0.430520446562;6
26;21;297.921332586;0.436045850782;7
26;21;303.960769368;0.441734243718;8
26;21;310.467794562;0.447769748264;9
26;21;317.296676494;0.453366392926;10
26;22;304.694827369;0.437099107651;0
