Phase Flux
1.08468968512 0.00143307402454
1.08620820912 0.00135450970383
1.08772747812 0.00139913144552
1.08924653812 0.00137588227575
1.09076512712 0.00161666574715
1.09228460512 0.00145897198085
1.09380335312 0.00167089840383
1.09532217412 0.0016239893155
1.09684149212 0.00152756882217
1.09836156212 0.00131089238867
1.09988088812 0.0013460221702
1.10139992312 0.00113006421024
1.10291848912 0.00107214488059
1.10443802212 0.00113547416157
1.10595680112 0.000978305672356
1.10747554912 0.00119489189106
1.10899486212 0.000777913568912
1.11051339812 0.00141765851967
1.11203276412 0.00111351037567
1.11355174212 0.00125733168906
1.11507029312 0.000920988538301
1.11658981512 0.000665438003248
1.11810859312 0.000913331666487
1.11962737612 0.000952608962325
1.12114673512 0.000973697702317
1.12266533212 0.000555642673333
1.12418453212 0.000808046033342
1.12570365712 0.00106719219452
1.12722316612 0.000939643203372
1.12874323612 0.000790188694167
1.19430112312 0.000758294376937
1.25260953112 0.000516825346753
1.25412874112 0.000726194920996
1.25564747012 0.000867112067634
1.25716662812 0.000855531031004
1.25868564812 0.000628258904965
1.26020438712 0.000593567963402
1.26172365812 0.000628736643115
1.26324250312 0.000578917785865
1.26476140712 0.00059349145897
1.26628064612 0.000368491134155
1.26779932212 0.000589616532248
1.26931845412 0.000645892701168
1.27083748712 0.000600321704145
1.27235624712 0.000681488872488
1.27387552512 0.000628105696236
1.27539435711 0.000560206015338
1.27691326612 0.000493765831127
1.27843249312 0.000543509686179
1.27995122412 0.000621628128811
1.28147032012 0.000681358521675
1.28298935112 0.000641726682475
1.28450843612 0.000482780385445
1.28602890112 0.000513679119557
1.28754769212 0.000489730670099
1.28906660911 0.00052333362576
1.29058581712 0.000518383676045
1.29210456512 0.000538600239048
1.29362367712 0.000520785759302
1.29514271812 0.000439492058021
1.29666150612 0.000672101476931
1.29818078012 0.000406107625909
1.29969959812 0.000516097276497
1.30121843012 0.000555395544189
1.30273769812 0.000450756638501
1.30425649012 0.000639097269294
1.30577555512 0.0004043570328
1.30729457212 0.000585318530597
1.30881333712 0.000385866143123
1.31033261112 0.000591820449543
1.31185141512 0.000491315277278
1.31337032612 0.000533781549089
1.31488958212 0.000476631823134
1.31640827212 0.000665934794303
1.31792740412 0.000435531587765
1.31944646112 0.00049973716531
1.32096521812 0.000482229943054
1.32248448912 0.000681014412504
1.32400424912 0.000504975622948
1.32552370312 0.000306053044954
1.32704297412 0.000683727451189
1.32856173112 0.000393385450776
1.33008164912 0.000709942954269
1.33160136412 0.000536275478413
1.33312014212 0.000540000373169
1.33463933712 0.000690586145046
1.33615821712 0.000640380140294
1.33767819512 0.000490343765316
1.33919782812 0.00067163966991
1.34071656412 0.000610678863437
1.34223565112 0.000789376058151
1.34375516412 0.000478583119414
1.34527656412 0.000439162381185
1.34679573712 0.000449251357386
1.34831462912 0.000451142490655
1.34983344112 0.000565521413182
1.35135279312 0.000434271997365
1.35287155712 0.000297078295428
1.35439050612 0.000630500900932
1.35590961512 0.000635790860433
1.35742979512 0.00048590852444
1.35894904012 0.000560014528719
1.36046806312 0.000555616579724
1.36198678212 0.000399256823987
1.36350610012 0.000500971630674
1.36502483411 0.00046984713571
1.36654383912 0.000580092795675
1.36806304612 0.000415208736617
1.36958176912 0.000425767192553
1.37110094212 0.000539289483507
1.37261988312 0.000568484835685
1.37413870512 0.000377113044996
1.37565802012 0.000344941015211
1.37717802512 0.000445291396631
1.37869718912 0.000640720928285
1.38021639312 0.000598421033681
1.38173516112 0.000417616561754
1.38325431512 0.000640123045266
1.38477327812 0.00030319951373
1.38629206012 0.000624778948043
1.38781133112 0.000439093157045
1.38933012612 0.000333369856301
1.39084907212 0.000338273931068
1.39236885312 0.000475082171115
1.39388855512 0.000457643197282
1.39540768912 0.000372910874618
1.39692664212 0.000355482516501
1.39844543412 0.000252503086386
1.39996471812 0.000367619432513
1.40148355211 0.000535675216564
1.40300349612 0.000306225691312
1.40452313812 0.000370126344056
1.40604193112 0.000311574134313
1.40756098712 0.000250953106598
1.40908004612 0.000646123718222
1.41059880512 0.000547931499338
1.41211805612 0.000423933063442
1.41363688112 0.000296203017066
1.41515579912 0.000142878451755
1.41667507512 0.000465199906316
1.41819380112 0.000306331964221
1.41971283312 0.000274148132717
1.42123191012 0.00035891086748
1.42275071512 0.000153143719023
1.42426991212 0.000409622533976
1.42578881112 0.000427779510569
1.42730767212 0.000331282196588
1.42882688212 0.000500477922842
1.43034568212 0.000458163002559
1.43186471212 0.000324235328643
1.43338373812 0.000567287306095
1.43490248812 0.000442187403208
1.43642180612 0.000515681166216
1.43794062112 0.000409560439565
1.43946042012 0.000305119666322
1.44098029912 0.000381460402423
1.44249905112 0.00023919871805
1.44401812212 0.000343174130633
1.44553715112 5.29122596021e-05
1.44705595012 0.000281231425918
1.44857512812 0.000243814588733
1.45009396712 0.000439022974698
1.45161287112 0.000228113893338
1.45313215613 0.000286556807643
1.45465093512 0.000199309227527
1.45616990612 0.000356631964618
1.45768898412 5.55141644077e-05
1.45920771212 0.000238905601835
1.46072722612 0.000108431351866
1.46224745112 0.000293924545037
1.46376622712 3.2452835128e-05
1.46528558712 0.000255866783035
1.46680582012 0.000413212904373
1.46832477312 0.000299272830254
1.46984391712 9.89380789566e-05
1.47136264512 0.000247663671587
1.47288190612 0.000168629012443
1.47440077912 0.000393947649501
1.47591959012 0.000384690034021
1.47743893512 0.000263702168296
1.47895767612 0.0003076629582
1.48047663712 0.000379914023715
1.48199577712 0.000489771434715
1.48351552312 0.0002597224804
1.48503522412 0.000274504247233
1.48655415712 0.000465259938857
1.48807293312 0.00066556453518
1.48959230112 0.000575194792284
1.49111105912 0.000410367706659
1.49262999812 0.000160902964383
1.49414919712 0.00037891343591
1.49566791412 0.000214231349242
1.49718708012 0.000158338164227
1.49870601612 0.000144751003604
1.50022482612 0.000192655694426
1.50174415812 0.000127317169614
1.50326291012 0.000374795244141
1.50478186112 0.000376837634955
1.50630252512 0.000446061858824
1.50782124912 0.000351147912885
1.50934040612 0.000525046901144
1.51085940612 0.000545078791131
1.51237817312 0.00056733570588
1.51389751912 0.000480318319073
1.51541633912 0.000280834435489
1.51693521312 0.000246695107395
1.51845438912 0.000221698931811
1.51997315512 7.18790674317e-05
1.52149234012 0.000134120166115
1.52301175312 0.000263215540343
1.52453157712 4.57208935773e-05
1.52605121212 0.000271198200428
1.52757094412 0.000249125996535
1.52908986912 0.000363287742712
1.53060903412 0.000111000745864
1.53212780112 0.000391678035164
1.53364686112 0.000269614496101
1.53516595212 0.000410930551781
1.53668487212 0.000394936526636
1.53820553212 0.000159105353519
1.53972441712 0.000253352675528
1.54276246912 0.000119718799795
1.54428118612 3.00743220695e-05
1.54580029212 7.42578667534e-05
1.54731932512 0.000242935172561
1.54883810712 0.000139718522186
1.55035733012 0.000249585813914
1.55187617212 0.000246490356194
1.55339503412 6.93735102087e-05
1.55491426112 0.000415587729421
1.55643304512 0.000399195295202
1.55795226512 0.000397926814789
1.55947269912 0.000406625061045
1.56099151212 0.000225805514986
1.56251198512 0.00012814099561
1.56403115512 6.86151774191e-05
1.56555111111 0.000209887767793
1.56707079212 4.52414375002e-05
1.57010850812 6.04632979653e-05
1.57176574612 0.000143390512298
1.57484941212 6.09498866409e-05
1.57788865912 3.47264393933e-05
1.58852162612 6.19815378879e-05
1.59004058912 8.33833214891e-05
1.59459839312 0.000127834128481
1.59611813112 2.90297932526e-07
1.59915618312 0.000151613762915
1.60067497412 6.89583223001e-05
1.60219388712 0.000131114338129
1.60371307112 0.000188014583552
1.60523187812 0.000133525049809
1.63713210112 0.00033377463675
1.63865102012 4.67751036505e-05
1.64776509912 0.000156218593057
1.64928394112 0.000126932682638
1.65080282212 3.30733580726e-05
1.65384083212 0.000486452275583
1.65535995512 0.00013376152719
1.65687898112 0.000192533566033
1.65839774412 6.77206348083e-05
1.66143734312 0.0001493906695
1.66295624512 0.0002387054689
1.66447541112 8.62015270026e-05
1.66599417112 6.06098218273e-05
1.67662882412 0.000235754081693
1.67814758712 8.63352525343e-06
1.67966667212 0.000199337147629
1.68118576112 0.00020859540892
1.68270556212 0.000149062290777
1.68422678312 0.000157483777793
1.68574564012 0.000213516310695
1.68726444212 0.000149444565983
1.68878373012 0.000187862769021
1.69030251512 2.03823367953e-05
1.69182151912 9.10823499284e-06
1.69334056912 7.06777120102e-05
1.70245433612 8.85908611974e-05
1.70701129512 4.46510245648e-05
1.70853045612 0.000107673787908
1.71004938112 7.1356528334e-05
1.72372001412 1.12677413347e-05
1.72827862412 4.79926705629e-05
1.73435615012 0.000279487478189
1.73739425012 4.11001675735e-05
1.73891296512 0.0001653274395
1.76473567312 0.000100245353529
1.76777362112 2.78018268796e-07
1.78600466512 1.29576829017e-05
1.79359940612 0.000110623964309
1.81182717312 2.18924316717e-05
1.92350986312 3.73397294743e-05
1.92502856112 4.07599455054e-05
1.92654885612 0.000117942953281
1.92806831112 0.000236477581932
1.92958702012 0.000215356718799
1.93110634212 0.000191989791378
1.93262517712 8.27310707363e-05
1.98124177012 9.77316441328e-05
1.98276049312 1.65313108393e-05
0.000817357121035 0.000125079385593
0.00233756211726 2.09751789554e-06
0.00385668812087 0.000187337176185
0.00537542011729 0.000147425798696
0.0068946651197 0.000119139649246
0.00841360111581 0.000131635394604
0.00993239312433 0.000377185899865
0.0114517361205 0.000317263605578
0.0129704261171 0.000360837480869
0.0144893981181 0.000250501773288
0.0160085861203 1.49425374311e-05
0.0175273171207 0.000375265310677
0.0190465471214 0.000169470330292
0.0205654451186 0.00013939725863
0.0220841951189 0.000119518947853
0.0251222661179 0.000303963806425
0.0266412791186 0.000154157219818
0.0281604011185 0.000179137192034
0.029679177118 0.000299532079912
0.0311983341202 0.000398087313414
0.0327173761236 0.000168355281553
0.0342360711182 0.000376777163823
0.0357554301205 0.000240991173877
0.0372741551194 0.000391057320661
0.0387931911214 0.000341905870147
0.0403122771163 0.000281567025594
0.0418310001204 0.000411337104758
0.043350195121 0.00035544046483
0.0448691451168 0.000356763657678
0.0463879291187 0.000185144621137
0.0479072111193 0.000307861848592
0.0494259571205 0.000329960129072
0.0509450301188 0.00030227680453
0.0524640971203 0.000132197129146
0.05398291812 0.000268952284007
0.0555020761229 0.00024363882841
0.05702102012 9.37761787403e-05
0.0585406161188 0.000294821683979
0.0600607101186 0.000227103462242
0.0615793961198 6.63219404841e-05
0.0630983811226 0.000358186838907
0.0646183111202 0.000517291679551
0.0661377931242 0.000343789499135
0.067656975117 0.00052522818689
0.0691759241177 0.000493210691701
0.0706946361181 0.000265207014763
0.0722139891181 9.43325103575e-05
0.0737327191201 9.76581081273e-05
0.0752517551179 0.000245076125219
0.0767708791215 8.93457226301e-05
0.0782897031186 0.00023293718296
0.0798088251203 0.000150473070543
0.081328222123 0.000283800404058
0.0828480691165 0.000359217057318
0.084368749117 0.0003220347579
0.0858876921171 0.000358078357344
0.0874066141169 0.000302039615768
0.0889258711208 0.000225640278594
0.0904445361174 0.00030632500909
0.0919643831197 0.000566239541304
0.0934851591187 0.000353037060659
0.0950044561201 0.000320064277891
0.0965236741183 0.000245465196621
0.0980425991234 0.000101158966997
0.0995614631204 8.32342405238e-06
0.101080767118 0.00019898121634
0.10259951412 0.000112694043789
0.104118551119 0.000120329311935
0.105638250118 0.000525869763991
0.107157875118 0.000265724913324
0.10867711312 0.000245800977551
0.11019606512 0.000377857884615
0.111714808121 0.000512439579652
0.113234136118 0.000328136515868
0.114752833122 0.000475378530314
0.116271955123 0.000469837897025
0.117790940116 0.000665944002073
0.119309739118 0.000420432877731
0.120828968117 0.000516220105086
0.122347846117 0.000144437215264
0.12538602712 0.000200548080344
0.12690474212 0.00029959223222
0.128423789122 0.000318036804644
0.129942893118 6.6838983501e-05
0.131461625119 0.000590843054866
0.13298086612 0.000249480431076
0.134499721121 0.000357904708505
0.136018545117 0.000298111649952
0.137537881121 6.15058973142e-05
0.13905655112 0.000115707228457
0.140575659122 0.000297000915047
0.142094599119 0.000374304356351
0.143613415121 0.00036365552253
0.146651554116 4.90444566153e-05
0.148170408119 0.000347939529763
0.149689649119 3.89799684447e-06
0.151208452119 0.000327125391198
0.15272754312 0.000285874243909
0.154246571118 0.000384075781715
0.155765309118 0.000317976148983
0.157284572118 0.000455639825099
0.158803449118 0.000331349391782
0.160323180119 0.000399088061165
0.16184308812 0.000407123265038
0.163361795119 0.000567442873526
0.164880809122 0.000521651932154
0.16639993412 0.000412582565627
0.16791865812 0.000348868094259
0.169437876123 0.000320414958336
0.170957770122 0.000361643047696
0.172484045124 0.000113011829582
0.174004016115 0.000266854176221
0.175522901118 0.000131344840388
0.177041737117 0.000270959178281
0.178561190119 0.00022372078205
0.180081244123 0.000198700664128
0.181600283118 0.000427974812538
0.183119386117 0.000154242566617
0.184638124122 0.000640306186258
0.186157358119 0.000393288149663
0.18767618012 0.000464269006366
0.189195061119 0.000628725471068
0.190714282121 0.000604825376107
0.19223311612 0.000670498157286
0.193752151118 0.000629269462305
0.19527123012 0.000732923385714
0.19678999312 0.000592222140535
0.198309328118 0.000469343201298
0.199829690119 0.000416208303162
0.201348516122 0.000382090954977
0.202867740122 0.000505067017744
0.204386524118 0.000394339982208
0.20590551512 0.000392356469625
0.207424637118 0.000420065525453
0.208943342121 0.000377294466814
0.210462569119 0.000501405750661
0.211981433121 0.000687704888179
0.21350031712 0.000522337657767
0.215019542117 0.000449104876647
0.21653841312 0.000512187942093
0.218057348121 0.000578822614896
0.219576444118 0.000573298840744
0.221096703118 0.000687391055131
0.222615956119 0.000544998483665
0.22413488712 0.000587224738014
0.225653676117 0.000288393715502
0.227173003116 0.00039994603693
0.228691760116 0.000351639320402
0.230210751118 0.000722804117465
0.231729867118 0.000405533489925
0.233248573119 0.000601239732451
0.234767794121 0.000575688335827
0.23628673812 0.000610268735707
0.237805467119 0.00048660589656
0.239324751119 0.000591570399412
0.240843627124 0.000407508768484
0.242362558118 0.000530837751476
0.243881704119 0.000614875262939
0.245401037119 0.000725852319121
0.246921180121 0.000624503587193
0.248440157117 0.000707347125027
0.249958874117 0.000525747444819
0.251478259121 0.000701049054514
0.252996978118 0.000449425661232
0.25451595312 0.000551261776331
0.256035071118 0.000627080460833
0.257553886126 0.000591179948112
0.259073008116 0.000664141919214
0.26059193512 0.000684353636271
0.262112129117 0.000578209342073
0.263631532124 0.000492890103849
0.265150349121 0.000524074812388
0.266669302121 0.000391431094682
0.268188452122 0.00028016392072
0.26970729812 0.00063725254601
0.27122638012 0.000714380695371
0.272745430118 0.00078777050554
0.27426413012 0.000719379136095
0.275783428119 0.000754815110072
0.27730223212 0.000761705976267
0.278821222123 0.000333462393143
0.280340366117 0.000542283377996
0.281859095118 0.000204041212736
0.283378233122 0.000515364489209
0.284897137121 0.00059815752537
0.286415930125 0.000395103259593
0.287936756119 0.000668995646482
0.289455600118 0.000605432646709
0.29097455412 0.000543340237152
0.292493756121 0.000298509352248
0.294012533121 0.000513367316464
0.29553160112 0.00048412078474
0.297050605119 0.000749955928148
0.298569358116 0.000705943834937
0.300088713124 0.000535392100107
0.30160745412 0.000411393300592
0.303127159121 0.000529504691353
0.304647076121 0.00066778562908
0.306165904121 0.00048236072257
0.307684919119 0.000609226372716
0.309203933122 0.000661235667706
0.31072271812 0.000582560712507
0.312241976116 0.000620064183484
0.313760864122 0.0005309204691
0.315279772121 0.000579153389238
0.316798963118 0.000637854824847
0.318317776121 0.000414172076419
0.319836837115 0.000603366859682
0.321355881115 0.000608054295153
0.322874610121 0.000549532515796
0.324393874119 0.000597619141389
0.32591274512 0.000601570586726
0.327431619118 0.000609403674267
0.328950797121 0.000957900271878
0.330469577119 0.000590233688936
0.331988624119 0.000717583632701
0.33350766012 0.000545083225773
0.335026458121 0.000322297566243
0.336545713122 0.000259339353027
0.338064598117 0.000466392944104
0.339583471119 0.000601426183981
0.341102707119 0.000609098912935
0.342621486123 0.000900336481099
0.34414051412 0.000556010587297
0.34565958812 0.000831277318574
0.347178352119 0.000748900824239
0.348697629121 0.000848403759082
0.350216434117 0.000642397535603
0.351735354121 0.000876840907798
0.353254558121 0.000764451806928
0.354773336123 0.000692163526058
0.356292336123 0.000667173797714
0.357811376116 0.000650094697485
0.359330216122 0.000738426322546
0.36084941712 0.000726388445574
0.362368328121 0.000846324330245
0.36388723312 0.000883341861106
0.36540639212 0.00087622193467
0.366925203121 0.000986087791189
0.368444247117 0.000808061199088
0.369963345116 0.000786479230327
0.37148208412 0.000884536046592
0.373001278122 0.00054586632878
0.374520126117 0.000644893390328
0.376039069119 0.000803802058696
0.377558219121 0.000660400291539
0.37907704912 0.000914297291741
0.380596054115 0.000894317868793
0.382115060118 0.000623661089812
0.383633972117 0.000546455990452
0.38515322512 0.000646785406879
0.386672534119 0.000715236447869
0.388192393121 0.000621979928477
0.389711627119 0.000751030288446
0.391230442118 0.000791814448155
0.392749474124 0.000595160171649
0.394269987122 0.000556287998326
0.395788859119 0.0007730960712
0.397308031118 0.000800158679372
0.398826875122 0.00089942505066
0.40034573912 0.000598608058317
0.40186498312 0.00102656557423
0.403383748121 0.000616999905392
0.404902854117 0.000737851759291
0.406421853119 0.000968683295615
0.407940676116 0.000860547537579
0.409459880119 0.000856562290598
0.410978827116 0.000834526777649
0.412497658121 0.00074810594861
0.414016891118 0.000795903625408
0.415535692121 0.000850383094757
0.417054672118 0.000743272146713
0.41857383112 0.000874788782523
0.420092555119 0.00102163720917
0.421611750121 0.00102401212168
0.423130637118 0.00118072078165
0.42464950512 0.000824889091524
0.426168777121 0.00104554191236
0.427687454122 0.000979648573212
0.429206583122 0.00112785472985
0.430725617119 0.00100455556213
0.432244439121 0.000912393106835
0.433763659116 0.000868468167768
0.435282536118 0.00105941198306
0.436802480119 0.000974554104164
0.43832213712 0.000843210962824
0.439840942117 0.000975170735326
0.441359909119 0.000874797100713
0.442878989117 0.000643587075352
0.444398847122 0.000983712454841
0.445918238118 0.000915200624341
0.447437198119 0.00116766257105
0.448955957119 0.0011715092225
0.45047523312 0.000902453361738
0.451994214118 0.000714904234823
0.453514479122 0.00109725236925
0.455033654117 0.000992495475241
0.456552456121 0.00103792133576
0.45807152412 0.00113080276201
0.459590591119 0.000861798833195
0.461109296119 0.000928306653188
0.462630007117 0.000843336540435
0.464148957118 0.000811458580469
0.465667897119 0.000886533267348
0.467187083121 0.00070500352903
0.468705856122 0.000934444551279
0.470226190124 0.000905320782438
0.471745434122 0.00113316196383
0.473264145122 0.000892868936923
0.47478348612 0.00109893438113
0.47630229012 0.00108193661676
0.477821161118 0.00083243847759
0.479340381118 0.000914544888775
0.480859202115 0.000942846051306
0.482378320117 0.00107515677878
0.483897312121 0.000913609184146
0.485416081118 0.000957405291728
0.486935448122 0.000955817887713
0.488454203117 0.00120855028703
0.48997312112 0.0011861032878
0.491492302118 0.000743771865806
0.493011074118 0.000988878191954
0.494530158121 0.000913655083229
0.496049169124 0.000789918637393
0.497568045115 0.000985123869053
0.49908871312 0.000832145304517
0.500607529121 0.000651112841657
0.502126432123 0.000756641001096
0.503645635119 0.000619634732471
0.505164461123 0.000920081198792
0.506684619121 0.000841429993522
0.508204112117 0.000943260592467
0.509722817117 0.000965045021226
0.51124271012 0.000930821818497
0.512762510119 0.001064991284
0.514281355118 0.000887132614364
0.515800594122 0.00112484349942
0.51731942812 0.000957008120573
0.518838421117 0.000927422349771
0.520357477116 0.000975798209488
0.52187617212 0.000959115792563
0.523395476121 0.00103558288638
0.524914283119 0.000941619732885
0.526433163123 0.000960761207094
0.527952429119 0.00128383324329
0.52947125512 0.000821931017453
0.530990234118 0.00109700140307
0.53250932812 0.00101596140921
0.534028102122 0.00123320612547
0.535547405116 0.00137007237744
0.537066249117 0.00126072236759
0.538585046124 0.00115253101059
0.540104294118 0.00121913220772
0.541623096119 0.00131800613779
0.543142118119 0.00113694666836
0.544661167121 0.00109137783824
0.54617993112 0.00140384670685
0.547699153122 0.00113534113201
0.54921803612 0.00113118826608
0.550736850122 0.0010591230566
0.552256129119 0.00102578140504
0.553774955121 0.00110797548157
0.555293980117 0.00112723216551
0.556813054122 0.000991658485216
0.558331810122 0.000984499505676
0.559851062119 0.000929903082307
0.561369958121 0.00122829336621
0.56288879712 0.000948150303573
0.673842401123 0.00120019530452
0.70203913512 0.00111895549793
0.70355824612 0.00109930627967
0.705077242118 0.00124033570721
0.706596002121 0.00144423678063
0.708115228117 0.00141799449472
0.70963409912 0.00115885285545
0.711152951119 0.00120260185978
0.712672187116 0.000999591507722
0.71419094412 0.00123377080027
0.715710056123 0.00108768973711
0.71722909612 0.00116090031837
0.718747808122 0.00119184254176
0.720267102118 0.00143005841306
0.721785999117 0.00113278392595
0.72330482912 0.00104676208167
0.724824122122 0.00105675388732
0.726342899119 0.00113986833055
0.727861970119 0.00111311942204
0.729380999119 0.00108554315741
0.73089970712 0.00125808153043
0.73241896412 0.00107453455876
0.733937782121 0.00124362422194
0.735456675116 0.00108406853044
0.73697591112 0.00122480249223
0.738494731119 0.00124395008709
0.740013850119 0.00130724433467
0.741532797117 0.00116141622143
0.743053152118 0.00131982880059
0.744575292118 0.00123543009192
0.746094303119 0.00116957092124
0.747613089121 0.000941097385751
0.74913238212 0.00126522751475
0.750651180117 0.00129590626789
0.752170168118 0.00132068467288
0.753689259123 0.00143279872697
0.755208036117 0.00120948341041
0.756727658117 0.00114102977966
0.758247688121 0.0012527188159
0.759766402123 0.00123215842988
0.761285699119 0.00129934271933
